"id","type","i:0","i:1","i:2","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
611,1,0,0,0,-7.6628e-06,2.8801e-06,3.3795e-06,0.0047592,0.0030871,-0.0013335,0.0075,0.00029352,0.0011405,0.00094806,0.1157,-0.034001,-0.20973
1781,1,0,0,0,2.6775e-05,3.0265e-06,-2.5924e-05,-0.0011964,-0.0013489,-0.0010162,0.0075,0.0096572,0.0046178,0.0092247,0.12628,-0.034,-0.1991
650,1,0,0,0,7.0549e-05,1.9354e-06,5.2255e-06,-0.012287,0.0044573,0.0095929,0.0075,0.0020059,0.0078618,-0.0092921,0.14288,-0.034,-0.20026
592,1,0,0,0,-3.5364e-06,-7.4417e-07,9.7167e-06,-0.00949,0.0035503,0.030129,0.0075,-8.4067e-05,-0.00097304,-0.00023256,-0.097504,-0.026165,-0.21224
1792,1,0,0,0,2.3079e-05,-9.5479e-06,-1.6245e-05,-0.013899,0.0037861,0.00015525,0.0075,-0.0034914,0.013108,-0.0053618,-0.060062,-0.019691,-0.20808
1467,1,0,0,0,-2.6162e-06,-1.1633e-05,-3.362e-05,0.01484,0.0089168,-0.0095007,0.0075,-0.005005,0.0022066,0.00086269,-0.043099,-0.017807,-0.2013
1111,1,0,0,0,-4.2644e-06,-4.1508e-06,-2.4219e-05,0.018815,-0.016004,0.013488,0.0075,0.00098732,0.0037495,0.0017083,-0.034153,-0.028693,-0.20643
1079,1,0,0,0,4.1363e-05,-4.3336e-05,-5.5244e-05,-0.0037835,0.014579,0.014712,0.0075,-0.011736,-0.011329,-0.0041533,-0.027208,-0.017497,-0.2136
1690,1,0,0,0,5.1827e-05,1.0877e-05,-4.4479e-05,0.010156,-0.012045,-0.002038,0.0075,0.0017285,0.013153,-0.0015818,-0.020778,-0.021438,-0.20064
214,1,0,0,0,5.4584e-05,7.3655e-05,-0.00010161,-0.024927,-0.013711,-0.0065879,0.0075,0.0056805,-0.0025002,0.010521,-0.0064247,-0.017589,-0.19861
1778,1,0,0,0,7.137e-05,3.085e-05,-3.2248e-05,0.020347,0.010225,0.00098419,0.0075,-0.00033616,-0.011077,-0.020457,0.005829,-0.023349,-0.20506
1764,1,0,0,0,7.2924e-05,-0.00012289,-0.00014191,8.5665e-05,-0.0027589,-0.0032335,0.0075,0.014617,0.021678,-0.020088,0.023595,-0.019245,-0.20161
910,1,0,0,0,0.00010622,-1.3872e-05,-3.233e-05,0.0090684,-0.010885,-0.0040408,0.0075,0.0017139,0.0026362,-0.0011741,0.037955,-0.019086,-0.20594
1181,1,0,0,0,-0.00010559,-4.5452e-05,-2.5695e-05,-0.006528,0.0013319,-0.0058769,0.0075,0.0040202,-0.038316,-0.047748,0.067207,-0.019514,-0.20448
1740,1,0,0,0,-9.4351e-05,-4.6706e-05,-5.8355e-05,0.0027136,-0.00095248,-0.0061131,0.0075,-0.0089481,-0.012594,0.011379,0.081126,-0.023798,-0.20089
1419,1,0,0,0,-3.8702e-05,-5.9665e-06,3.7513e-06,0.030184,0.0080651,-0.011752,0.0075,-0.0026832,-0.0044665,0.0092352,0.091298,-0.020757,-0.21148
970,1,0,0,0,-4.4076e-05,1.5709e-05,2.4928e-05,-0.013445,0.0010481,0.015944,0.0075,0.0020605,0.002063,-0.0068264,0.10083,-0.020347,-0.19991
774,1,0,0,0,4.1248e-06,2.3957e-05,-1.1055e-05,0.008564,0.0083216,0.0044775,0.0075,-0.006639,-0.0048086,-0.0057068,0.12849,-0.021718,-0.20742
330,1,0,0,0,-6.7365e-06,-1.8512e-06,1.7077e-05,-0.017433,-0.0041538,-0.0012618,0.0075,0.00037487,0.00061625,0.0010427,-0.091473,-0.017205,-0.20183
1095,1,0,0,0,-1.4422e-05,3.9395e-05,1.5053e-05,-0.0033781,-0.00049003,-0.004263,0.0075,-0.00054404,-0.0047368,8.0764e-05,-0.075433,-0.016906,-0.20973
1766,1,0,0,0,2.6059e-05,-9.457e-06,-5.3263e-05,-0.0056582,0.0082051,0.0047654,0.0075,0.004744,-0.00065655,0.0080296,-0.05371,-0.0064746,-0.20493
570,1,0,0,0,-9.0087e-06,1.0902e-06,-6.1519e-05,0.008424,-0.021842,-0.0011317,0.0075,0.0067973,0.0011887,0.0013164,-0.031351,-0.0085361,-0.20231
379,1,0,0,0,-1.1034e-05,2.3347e-05,-4.7663e-05,0.0022705,0.0063874,0.0094108,0.0075,0.0056349,0.0015569,0.0020424,-0.016514,-0.0067578,-0.20103
1418,1,0,0,0,0.00010496,8.1329e-06,1.0279e-05,-0.0090451,-0.0023329,-0.0059676,0.0075,0.0049924,-0.00012038,0.011489,0.0077281,-0.0094849,-0.19967
789,1,0,0,0,2.9407e-05,-1.8446e-05,-5.0686e-05,-0.0079744,0.011428,0.0084587,0.0075,0.0066191,0.0086954,-0.0065169,0.024745,-0.0095055,-0.21296
517,1,0,0,0,0.00040693,0.00010022,-0.00012742,-0.0021033,-0.0049832,0.0037415,0.0075,-0.020434,0.064577,0.049783,0.025761,-0.0036342,-0.1992
1305,1,0,0,0,9.5718e-05,-2.0366e-06,-5.0634e-06,-0.03294,0.027193,0.00026386,0.0075,0.0052258,0.00074412,0.0013799,0.04635,-0.0076823,-0.21089
620,1,0,0,0,7.4054e-05,2.5898e-05,4.2297e-05,0.011298,-0.0097319,-0.014831,0.0075,-0.007713,-0.012857,0.0065458,0.05185,-0.017151,-0.20064
533,1,0,0,0,5.8244e-05,-1.7721e-05,2.7562e-05,-0.0047189,0.00015892,0.0005043,0.0075,-0.0050348,-0.014422,-0.0052889,0.070769,-0.0063331,-0.2115
236,1,0,0,0,-5.4798e-05,5.3514e-06,-1.0385e-05,-0.017208,0.0068318,-0.0042865,0.0075,-0.0012006,0.0059755,-0.0055798,0.087602,-0.0085189,-0.20364
515,1,0,0,0,8.6753e-06,3.2462e-05,4.1031e-05,0.011053,-0.0032122,-0.0029873,0.0075,0.0022802,0.0077427,-0.012477,0.1017,-0.0099682,-0.2107
292,1,0,0,0,-1.578e-05,-3.1039e-05,4.735e-05,0.0012718,0.0069425,-0.0096888,0.0075,-0.0064841,-0.0072441,0.0010047,0.11419,-0.014952,-0.20406
792,1,0,0,0,4.2799e-05,1.8233e-05,2.2881e-05,0.00333,-0.0021146,0.0037338,0.0075,0.01241,0.010385,0.0027743,0.12894,-0.0071693,-0.2038
580,1,0,0,0,4.2368e-05,3.2257e-05,3.4486e-06,0.0095228,-0.0010266,-0.002514,0.0075,0.001503,0.012748,-0.0025521,0.14356,-0.013753,-0.21065
1217,1,0,0,0,3.8528e-07,1.5398e-05,1.0288e-05,-0.00319,0.006199,0.0035936,0.0075,-0.0016037,-0.0014083,0.0019216,-0.0975,0.0024157,-0.21052
526,1,0,0,0,-2.5186e-05,2.261e-06,-2.0751e-05,0.00088308,-0.0038651,0.011784,0.0075,0.0071883,0.0051375,0.0078685,-0.078271,-0.0016379,-0.20343
564,1,0,0,0,-3.1727e-07,1.7532e-05,-1.222e-07,0.021927,-0.0075935,0.010621,0.0075,0.0050196,0.00016054,-0.0015888,-0.087853,0.0095753,-0.2007
261,1,0,0,0,-6.5107e-05,-3.4747e-05,-6.1427e-05,4.1906e-05,0.011786,-0.010263,0.0075,0.0058289,-0.0024987,0.0041657,-0.059552,0.0082972,-0.21047
498,1,0,0,0,-2.1219e-05,4.1757e-06,1.6632e-05,0.00035598,-0.00087319,0.0069603,0.0075,0.0040076,0.012233,-0.012032,-0.073248,0.012289,-0.20583
444,1,0,0,0,3.9512e-05,-1.6531e-06,-1.5596e-05,0.021105,0.0085455,-0.0011669,0.0075,-0.0019321,-0.0046614,-0.006641,-0.027461,0.0057411,-0.20475
150,1,0,0,0,1.1876e-05,1.2296e-05,-4.2527e-05,-0.00091628,0.010214,0.0090222,0.0075,-0.0040347,-0.00043121,-0.00505,-0.041835,0.0021827,-0.20192
1360,1,0,0,0,-1.7273e-05,-3.2096e-05,-6.168e-05,-0.0014977,0.00098136,-0.0015948,0.0075,-0.0079546,0.0026772,-0.01354,-0.010308,-0.0020636,-0.21385
1371,1,0,0,0,8.1256e-05,-1.7988e-05,6.1453e-07,0.0020783,0.0031159,0.006968,0.0075,-0.009774,0.0046993,-0.0083747,-0.00067237,0.0024654,-0.20308
876,1,0,0,0,9.1895e-05,-0.00010195,-0.00010739,0.0048043,-0.00030567,-0.0041153,0.0075,0.031157,0.025943,-0.014794,0.011375,0.0098273,-0.20814
609,1,0,0,0,0.00012973,-1.9798e-05,-6.2055e-05,-0.011004,0.0069649,0.019052,0.0075,0.0043933,0.0093095,0.0086003,0.025356,0.0053865,-0.21127
1545,1,0,0,0,6.7872e-05,4.5689e-06,-1.2943e-05,0.0079158,-0.010408,0.0097763,0.0075,-0.0066898,-0.0037362,0.0017129,0.04797,0.0050549,-0.20313
331,1,0,0,0,2.6059e-05,1.1141e-05,-1.709e-05,-0.0010355,-0.00060546,0.0023171,0.0075,0.00034696,-0.0016303,0.012052,0.059057,0.0049107,-0.21331
1592,1,0,0,0,4.1356e-05,3.524e-05,-1.8761e-05,0.0036,-0.00053328,0.0022769,0.0075,-0.001002,0.0029625,-0.0059362,0.06593,0.0023051,-0.20023
695,1,0,0,0,6.4589e-05,2.5839e-05,3.0323e-06,-0.0022285,-2.9471e-06,0.0033194,0.0075,0.00082715,0.0007188,0.0019027,0.078703,0.0096763,-0.20303
92,1,0,0,0,3.6656e-05,-7.5267e-06,-9.4276e-06,0.004062,-0.0033825,0.0014766,0.0075,0.0029799,-0.00081161,-0.01141,0.089897,0.0041438,-0.21134
653,1,0,0,0,5.7289e-05,1.0909e-05,1.4375e-05,-2.2706e-05,0.0028834,-0.0054844,0.0075,-0.0019998,-0.0057408,0.0018019,0.10068,0.0089099,-0.20182
1435,1,0,0,0,3.3629e-05,3.5235e-05,6.4002e-05,-0.01225,-0.0069596,-0.0034998,0.0075,-0.0033819,-0.017364,0.0020947,0.12171,0.0039579,-0.21078
551,1,0,0,0,2.011e-05,3.0262e-05,4.1714e-05,-0.002623,-5.6837e-05,0.0039697,0.0075,0.012693,0.0054063,0.0076854,0.13735,0.0049359,-0.20744
1505,1,0,0,0,-1.9642e-06,4.5408e-07,7.8759e-06,-0.0041797,0.0053158,0.0089676,0.0075,0.0016068,-0.00078082,-5.4471e-05,-0.097502,0.019156,-0.21261
899,1,0,0,0,1.8503e-05,-2.7266e-05,-1.0401e-05,-0.0073744,0.00045669,-0.0051909,0.0075,0.0081604,0.0068298,-0.00044241,-0.084139,0.023186,-0.20712
1456,1,0,0,0,2.0086e-05,-7.4064e-06,-4.7672e-06,-0.020304,-0.023045,0.0045397,0.0075,-0.0058353,-0.0076756,0.0027345,-0.070542,0.0251,-0.21315
1108,1,0,0,0,-1.0041e-05,2.0641e-06,-1.7518e-05,-0.026073,-0.0074226,-0.034589,0.0075,0.0029534,-0.011805,-0.0036049,-0.056195,0.021564,-0.20422
421,1,0,0,0,5.5988e-06,2.6473e-05,-1.9967e-05,0.01056,-0.020171,0.0026696,0.0075,0.0065401,0.0055558,0.0026736,-0.044826,0.014096,-0.21053
684,1,0,0,0,3.3945e-05,2.1837e-05,-1.7864e-05,0.0028356,0.0070892,-0.012802,0.0075,-0.0012116,-0.0075483,-0.017382,-0.01578,0.012791,-0.21206
1520,1,0,0,0,5.3632e-05,6.2831e-06,-6.4211e-05,-0.0052464,-0.0045735,0.0080335,0.0075,-0.0043388,0.0070217,0.0054075,-0.024515,0.020163,-0.20188
690,1,0,0,0,3.0747e-05,-3.7489e-05,-1.0762e-05,-0.010977,0.013916,0.0039381,0.0075,0.0013369,-0.0053559,0.0014056,0.0018695,0.025721,-0.2136
713,1,0,0,0,5.1866e-05,-1.3912e-05,-2.3534e-06,0.001134,0.0026716,-0.015156,0.0075,-0.0044102,0.0066814,0.0030407,0.0014459,0.020308,-0.19962
98,1,0,0,0,3.7597e-05,-2.8604e-06,-8.8917e-06,-0.010084,0.020666,-0.0099279,0.0075,-0.00067486,0.0043569,0.00092683,0.023771,0.023869,-0.20337
1688,1,0,0,0,4.9285e-05,4.1082e-06,-2.1504e-05,-0.014013,0.0081749,0.0098236,0.0075,0.00062439,0.0049467,-0.0014344,0.039381,0.017959,-0.2033
1109,1,0,0,0,5.0772e-05,1.8362e-05,-3.7133e-06,0.00055366,0.019779,-0.0083178,0.0075,0.0037587,-0.0070584,0.0027207,0.054198,0.018481,-0.20557
342,1,0,0,0,5.0899e-05,1.6611e-05,9.6403e-06,-0.010326,-0.0035314,-0.00022831,0.0075,-0.0053578,0.0050931,-0.0029455,0.068504,0.018134,-0.21006
492,1,0,0,0,6.9553e-06,1.8978e-05,2.8341e-05,0.0010403,0.006011,-0.0017159,0.0075,0.0037069,0.0005619,0.0022399,0.08271,0.022565,-0.21197
141,1,0,0,0,6.1709e-05,4.9666e-05,1.4108e-05,-0.0011048,-0.00063246,0.0011809,0.0075,-0.0072516,0.029306,-0.0039576,0.11777,0.018312,-0.20891
635,1,0,0,0,9.8144e-05,0.00016342,1.1544e-05,0.0025584,0.00046193,-0.0008878,0.0075,-0.002562,0.0075883,-0.0068532,0.13587,0.024338,-0.20205
1660,1,0,0,0,4.0037e-07,-9.8167e-06,-7.1304e-06,0.0006211,0.00227,0.00067447,0.0075,0.0011463,0.001112,-0.0014525,-0.0975,0.034064,-0.21073
104,1,0,0,0,1.0322e-05,-2.3715e-05,-3.4801e-05,0.0019316,-0.0036691,-0.0013963,0.0075,0.0032498,0.0037906,0.00086141,-0.083618,0.038174,-0.20681
1425,1,0,0,0,-2.4925e-06,8.9317e-06,-1.0074e-05,-0.030824,0.015983,0.036069,0.0075,0.0041647,0.0058242,-9.9287e-05,-0.066336,0.031973,-0.20051
877,1,0,0,0,7.2067e-06,-2.5654e-05,-5.8754e-05,-0.005267,-0.018809,-0.034545,0.0075,-0.01255,-0.0021583,-0.0036793,-0.0523,0.036798,-0.20266
594,1,0,0,0,1.9441e-05,1.3905e-05,-2.7458e-05,0.015077,0.00045145,-0.015139,0.0075,0.015312,-0.011982,0.0059153,-0.031433,0.030089,-0.21074
1299,1,0,0,0,-8.3782e-07,-2.1167e-05,8.5726e-06,0.0024328,0.00042173,0.0046782,0.0075,-0.0036676,-0.0020489,-0.013494,-0.035639,0.041554,-0.20203
1704,1,0,0,0,2.8953e-05,2.3463e-05,-5.0829e-05,-0.013095,-0.0066524,0.0020572,0.0075,0.00032403,0.014652,-0.0074663,-0.020202,0.038072,-0.20481
1585,1,0,0,0,2.1738e-06,-4.9763e-05,-3.5782e-05,-0.0027993,0.0039016,0.015606,0.0075,0.0064562,-0.018426,0.0081807,-0.0063181,0.032661,-0.2031
788,1,0,0,0,2.8223e-05,-3.6542e-05,-6.0573e-07,-0.012298,0.0016635,0.0040104,0.0075,0.0013818,0.0064635,-0.0012063,0.011798,0.036962,-0.2134
69,1,0,0,0,4.423e-05,-3.3737e-05,4.9432e-06,0.0076478,-0.0054967,0.0073434,0.0075,-0.0023381,-0.0039221,0.0028045,0.0073565,0.039499,-0.1993
736,1,0,0,0,3.6758e-05,3.8435e-06,-1.4011e-05,-0.0022164,-0.0071067,0.02021,0.0075,-0.00023515,0.0065696,-0.0003033,0.023622,0.038841,-0.20253
111,1,0,0,0,2.8584e-05,2.7315e-05,1.5299e-05,-1.1601e-05,0.0063078,-0.013542,0.0075,-0.00038986,0.00085398,-0.00079098,0.036726,0.031566,-0.21068
1230,1,0,0,0,4.4525e-05,1.0623e-05,-3.4617e-07,-0.0074834,-0.0089913,0.0071446,0.0075,-0.00079174,0.0022705,-0.0030694,0.048269,0.031513,-0.2011
1661,1,0,0,0,8.3265e-06,2.0561e-05,-6.6376e-06,-0.010518,0.0038644,-0.0022157,0.0075,-0.0029771,0.00049009,0.0033677,0.06129,0.042228,-0.21244
798,1,0,0,0,4.6872e-05,2.4792e-05,5.3269e-07,0.0023,0.0057643,-0.0024192,0.0075,0.0024522,-0.0025726,0.0047222,0.063053,0.030408,-0.20338
1298,1,0,0,0,5.9834e-06,1.8404e-05,1.8247e-05,-0.00077902,-0.0055518,0.0040891,0.0075,-0.0042674,-0.0005022,-0.0039587,0.074489,0.035111,-0.21209
1388,1,0,0,0,7.7563e-07,-3.2398e-07,5.5389e-06,-0.011198,0.0062207,0.0096026,0.0075,-0.0016127,0.0049166,-0.0035718,0.096026,0.030584,-0.21377
1800,1,0,0,0,3.1765e-05,1.5669e-05,2.4296e-05,-0.00048921,0.0002675,0.00063905,0.0075,-0.00016042,0.0096749,0.0034379,0.087351,0.032444,-0.20168
1320,1,0,0,0,-9.6124e-08,3.0753e-05,3.226e-05,-0.0057526,0.0028305,0.0041215,0.0075,-6.911e-05,-0.00019835,0.0084093,0.11301,0.032353,-0.21118
1259,1,0,0,0,-2.0468e-05,6.0664e-05,1.5726e-05,0.00018944,-0.0046688,-0.0012655,0.0075,-0.00047072,0.0050373,0.00044063,0.1186,0.042335,-0.20148
1635,1,0,0,0,-8.7944e-07,-4.479e-06,6.2843e-06,-0.011939,-0.0084414,-0.030391,0.0075,-0.0019228,-0.00067293,-0.00051023,-0.097502,0.047349,-0.20376
281,1,0,0,0,-2.0748e-07,3.7675e-06,-4.1622e-06,-0.0046793,0.017885,-0.0025007,0.0075,0.0038561,-0.0019429,0.00012423,-0.075321,0.048806,-0.21337
354,1,0,0,0,-3.1924e-06,-9.6193e-06,2.4312e-06,0.0049398,0.040391,0.017923,0.0075,0.00057258,0.00033073,0.00066884,-0.0877,0.056671,-0.21023
1008,1,0,0,0,4.0161e-05,-1.5131e-05,1.0788e-05,0.0097883,-0.020013,0.019203,0.0075,-0.0033861,-0.0041108,0.0021306,-0.060606,0.046288,-0.21113
1081,1,0,0,0,-2.5921e-06,-8.8357e-06,-3.1387e-05,-0.0065462,-0.0027519,-0.016,0.0075,0.00037069,-0.0036037,0.00034355,-0.067543,0.057406,-0.20383
961,1,0,0,0,8.053e-05,-0.00014542,-0.00012832,0.0022733,0.0024765,0.0017226,0.0075,0.01869,0.0074364,-0.011927,-0.05035,0.051235,-0.19839
396,1,0,0,0,0.00010599,-1.0967e-05,-3.4639e-05,-0.00095956,-0.0016263,-0.0026079,0.0075,0.0067729,-0.010551,-0.00028444,-0.039073,0.055252,-0.20743
1176,1,0,0,0,2.421e-05,-2.4435e-05,-9.3245e-06,-0.013228,0.0052178,-0.010873,0.0075,-0.00053075,0.0063798,-0.0032853,-0.0076695,0.044859,-0.21172
1129,1,0,0,0,4.6007e-05,-2.97e-05,-9.2189e-07,-0.0041867,0.0064282,0.0058757,0.0075,-0.0039076,0.0019406,0.00099309,0.0077054,0.050767,-0.2092
1311,1,0,0,0,3.8646e-05,5.5185e-06,-9.4956e-06,-0.0088307,-0.01078,-0.0067995,0.0075,0.0043547,-0.0023454,-0.00071931,0.032883,0.05051,-0.20426
1675,1,0,0,0,2.0216e-05,8.6611e-05,1.3891e-05,-0.0019989,0.00062515,0.00081745,0.0075,-0.005648,0.0033897,-0.010915,0.046562,0.043799,-0.21008
539,1,0,0,0,1.6181e-05,1.7629e-05,-6.965e-08,-0.0016892,0.0071116,-0.0065734,0.0075,0.0053184,0.0019514,-0.0034978,0.067389,0.055119,-0.20779
828,1,0,0,0,1.389e-05,1.0131e-05,2.2468e-05,0.0073417,-0.0078154,-0.0028857,0.0075,-0.0009775,-0.0072409,-0.0015485,0.083142,0.046012,-0.20649
404,1,0,0,0,0.00013465,-0.00017784,-5.1266e-05,-0.00015006,-0.00056894,0.0019185,0.0075,0.02464,0.028391,-0.014926,0.095181,0.050522,-0.19877
1226,1,0,0,0,-1.0716e-06,3.0295e-05,-8.1068e-06,-0.0081469,0.0091045,0.0053909,0.0075,-0.011584,-0.0038717,-0.0099629,0.11052,0.047621,-0.21296
720,1,0,0,0,1.5476e-05,3.1255e-05,1.5727e-05,-0.0032379,-0.0048101,0.0017745,0.0075,0.016722,0.0094331,0.004539,0.1399,0.043409,-0.21013
53,1,0,0,0,0.0001248,-2.8727e-05,-2.0717e-05,0.0018029,-0.0076414,0.0021271,0.0075,-0.0072165,-0.00082466,-0.017278,0.13279,0.057538,-0.21303
1506,1,0,0,0,1.9417e-08,8.7591e-06,-5.4082e-06,0.0065391,-0.016094,0.017557,0.0075,-0.00015805,0.00081865,0.0011484,-0.097502,0.062413,-0.20041
959,1,0,0,0,-1.325e-06,1.2344e-05,-2.5571e-05,0.00026203,-0.00511,0.032632,0.0075,-0.0057788,-0.00024303,-0.00070463,-0.083313,0.067266,-0.20057
1516,1,0,0,0,5.837e-05,-1.7676e-05,-3.6948e-05,-0.0062391,0.0055803,-0.010018,0.0075,-0.0020362,0.0073034,-0.0045102,-0.053455,0.05946,-0.21055
1291,1,0,0,0,6.13e-05,-2.8891e-05,-2.3892e-05,0.0064361,-0.0047063,0.011843,0.0075,0.0018316,-0.010119,0.0018537,-0.043878,0.069082,-0.20417
1574,1,0,0,0,1.9838e-05,-3.9844e-05,-2.6443e-05,0.0040182,0.024064,0.0039681,0.0075,-0.0030664,-0.00025363,0.0024081,-0.017355,0.068423,-0.20599
1673,1,0,0,0,4.2098e-05,-2.4505e-05,-1.7193e-05,-0.017068,-0.006844,0.0027893,0.0075,0.00021244,-0.0017115,0.00043777,-0.0055045,0.05965,-0.21294
739,1,0,0,0,3.4642e-05,-1.209e-05,-3.1528e-05,0.0022888,-0.00099406,-0.0029772,0.0075,0.0027754,-0.0047095,0.0039826,0.0023901,0.061632,-0.20033
1370,1,0,0,0,4.4732e-05,-1.6006e-05,-2.9057e-05,-0.0099232,0.0065172,-0.0013736,0.0075,-0.0068027,-0.001053,0.0038559,0.0075151,0.068246,-0.21278
678,1,0,0,0,5.2257e-05,1.1824e-05,1.199e-05,0.015314,0.0053425,-0.013056,0.0075,0.0013159,-0.00079323,-0.0010976,0.024009,0.062591,-0.20377
1560,1,0,0,0,2.3164e-05,-1.1744e-05,9.8235e-06,-0.006905,-0.012145,0.0046544,0.0075,0.0087266,0.0055685,-0.012586,0.047297,0.0621,-0.20381
1212,1,0,0,0,-2.3539e-06,-1.1659e-05,-1.5432e-05,-0.0033973,-0.0056201,-0.00078807,0.0075,0.0049918,0.0032659,-4.8032e-05,0.058036,0.065179,-0.21382
1608,1,0,0,0,9.7879e-05,-6.3207e-05,-5.2893e-05,-0.00031935,-0.00038719,0.0010414,0.0075,0.0038003,0.012863,-0.0052805,0.078783,0.061944,-0.20082
1025,1,0,0,0,6.9546e-06,-4.2648e-05,-5.7916e-06,-0.0064153,0.0023225,-0.0022663,0.0075,-0.0009118,-0.005747,0.0145,0.099872,0.058962,-0.21024
911,1,0,0,0,-4.6915e-05,-3.2759e-05,1.7581e-05,-0.0012369,0.0005048,-0.004354,0.0075,0.0025889,-0.0010556,-0.0090908,0.10473,0.070958,-0.20266
758,1,0,0,0,2.2398e-05,-1.5922e-05,-3.9615e-05,-0.00061851,0.010966,-0.0026761,0.0075,-0.0030376,0.0076198,-0.00094987,0.11853,0.062529,-0.21331
1165,1,0,0,0,-1.6168e-05,-8.2611e-05,-5.121e-07,-0.001923,-0.004841,0.0028429,0.0075,0.013947,-0.010461,0.0076803,0.11981,0.069267,-0.19997
1092,1,0,0,0,4.2193e-05,0.00011089,-1.659e-05,-0.00077721,-0.0026063,-0.00050765,0.0075,-0.023054,0.01297,-0.0035308,0.14287,0.07266,-0.20631
1768,1,0,0,0,0.00019314,9.9364e-05,-5.412e-05,6.3252e-05,0.0019191,-0.00064241,0.0075,-0.014623,0.009483,0.0052691,0.13747,0.058419,-0.1988
679,1,0,0,0,-4.0978e-06,4.8979e-06,-1.4313e-06,-0.00010423,0.0030288,0.0042079,0.0075,0.0030484,-0.0013596,0.0029496,-0.097501,0.081215,-0.206
1597,1,0,0,0,3.79e-06,1.6654e-05,8.7845e-06,-0.0037871,-0.0033852,-0.0095607,0.0075,0.0042688,0.0037538,0.0033442,-0.083086,0.082199,-0.20197
1114,1,0,0,0,1.4506e-06,-2.7978e-07,-2.9732e-05,-0.015093,0.0019441,-0.01114,0.0075,-0.0010475,-0.0021607,0.001757,-0.070796,0.073517,-0.20597
489,1,0,0,0,-1.1192e-05,-2.4264e-05,-2.1346e-05,-0.022544,-0.0070332,-0.0075283,0.0075,-0.0053757,-0.036051,0.048574,-0.042964,0.08065,-0.21367
1554,1,0,0,0,5.1149e-05,6.0116e-05,-0.0001283,0.0018511,-0.0035165,-0.0044334,0.0075,-0.021423,0.017301,-0.0041022,-0.057407,0.07326,-0.19922
591,1,0,0,0,1.59e-05,-2.4823e-05,-1.7037e-05,-0.012634,0.0061939,0.0058727,0.0075,0.0027715,-0.0030419,0.0025266,-0.025778,0.081398,-0.20435
1424,1,0,0,0,1.1855e-05,-3.4979e-05,-3.6369e-06,0.0074016,0.013239,-0.014179,0.0075,-0.00067742,0.0011012,-0.0030838,-0.010468,0.084128,-0.20297
157,1,0,0,0,2.3704e-05,-2.0474e-05,-6.8266e-06,0.015274,0.011987,-0.024081,0.0075,0.0012065,-0.0039209,0.0019478,-0.0060873,0.074616,-0.21371
1203,1,0,0,0,3.2283e-05,-1.4751e-05,2.2375e-05,-0.0049996,-0.0030428,-0.0053065,0.0075,-0.0018863,0.0006079,-0.001131,0.0065066,0.083998,-0.19996
628,1,0,0,0,1.9666e-05,1.5218e-07,-1.7119e-05,-0.0020811,-0.00071331,-7.4847e-05,0.0075,-0.0096421,0.0015358,-0.0047221,0.031307,0.077362,-0.20644
924,1,0,0,0,2.7047e-05,5.0953e-06,1.2162e-06,0.0024734,0.0081837,0.0095701,0.0075,0.00014118,0.00032284,-0.0024559,0.020877,0.087656,-0.20312
621,1,0,0,0,3.2782e-05,-1.4714e-05,-8.5509e-06,-0.0035337,0.00184,0.003195,0.0075,0.0070368,-0.0054627,0.0014361,0.042273,0.087371,-0.20431
934,1,0,0,0,3.4423e-05,-2.2146e-05,2.0256e-05,-0.011974,1.2468e-05,0.008636,0.0075,-0.0025397,-0.0033136,-0.0040149,0.053543,0.077965,-0.20739
866,1,0,0,0,3.1582e-05,-5.2667e-05,1.1807e-05,0.0069381,0.0062525,-0.0070979,0.0075,0.0044259,0.0042705,-0.00042662,0.068302,0.075635,-0.2087
638,1,0,0,0,2.6105e-05,-1.2713e-05,-1.3739e-05,0.0020098,0.0028507,0.0084224,0.0075,0.0043979,0.0019719,0.0078825,0.082362,0.079945,-0.20575
1399,1,0,0,0,2.4971e-05,1.1181e-05,-9.5074e-06,-0.0054616,0.0099333,-0.0041432,0.0075,-0.0053488,-0.0023388,-0.004446,0.095924,0.078682,-0.21203
1591,1,0,0,0,-1.7145e-05,-2.6953e-05,6.158e-05,0.013655,-0.003454,0.0012023,0.0075,0.0040446,-0.0024039,0.0045194,0.11483,0.079446,-0.2098
1223,1,0,0,0,1.1479e-05,3.8783e-05,6.6862e-05,-0.0094793,0.0026509,-0.00071452,0.0075,-0.0026241,0.000884,0.0046616,0.12872,0.073945,-0.2111
87,1,0,0,0,-3.5666e-06,7.9986e-06,-3.8454e-06,-0.0019661,-0.015491,0.012562,0.0075,-0.021497,0.0021304,0.0034293,-0.097219,0.095552,-0.2104
1207,1,0,0,0,-4.8299e-06,-1.2112e-05,-4.8079e-06,0.0062239,0.018834,-0.013213,0.0075,0.0041986,0.00030656,-0.0076941,-0.083906,0.097294,-0.20372
24,1,0,0,0,1.4612e-06,1.8956e-05,-2.1437e-05,-0.0027722,-0.0074287,0.024658,0.0075,0.0084127,0.0076305,0.0020294,-0.060505,0.096226,-0.20398
664,1,0,0,0,1.056e-05,4.7878e-05,-1.6703e-05,-0.012332,0.00062007,-0.010599,0.0075,-0.0050352,-0.0095257,0.0020254,-0.046055,0.092211,-0.20379
