"Points:0","Points:1","Points:2"
-0.11976,0.060425,0.047495
-0.084524,0.011023,0.047495
-0.087879,0.011023,0.047495
-0.032512,-0.0035074,0.047495
-0.12311,0.0081167,0.047495
-0.12647,0.0081167,0.047495
0.024533,-0.015131,0.047495
0.021177,-0.015131,0.047495
-0.12144,0.028459,0.047495
-0.00063409,-0.041286,0.047495
-0.086228,-0.084913,0.050506
0.081578,-0.044192,0.047495
-0.084524,-0.012225,0.047495
-0.087879,-0.012225,0.047495
-0.072779,0.14761,0.047495
-0.045934,0.089485,0.047495
0.063122,0.034271,0.047495
0.059766,0.034271,0.047495
0.0497,0.063331,0.050495
0.046344,0.063331,0.050495
0.048022,0.060425,0.050495
-0.042579,0.042989,0.047495
-0.039223,0.042989,0.047495
-0.071101,0.17376,0.047495
-0.14349,0.20506,0.047626
-0.03419,0.15051,0.050495
-0.035868,0.14761,0.050495
-0.11305,-0.079064,0.050495
-0.1164,-0.079065,0.050495
-0.15002,-0.03256,0.050513
0.042989,0.016835,0.050495
0.039633,0.016835,0.050495
-0.15464,0.023418,0.050383
-0.030833,0.19701,0.047496
-0.14823,0.051716,0.050489
0.086611,-0.058722,0.050495
0.084933,-0.061628,0.050495
-0.067746,0.016835,0.050495
-0.071101,0.016835,0.050495
-0.11137,0.028459,0.050495
-0.081168,-0.00060136,0.050495
-0.077813,-0.00060136,0.050495
-0.050968,0.17957,0.047495
-0.054323,0.17957,0.047495
0.071511,0.019741,0.047495
-0.042579,0.066237,0.050495
-0.074457,0.063331,0.050495
-0.077813,0.063331,0.050495
-0.074457,0.080767,0.050495
-0.076135,0.077861,0.050495
-0.14987,0.066185,0.050483
-0.13318,-0.026756,0.050495
0.048991,0.2072,0.050096
-0.15163,-0.01798,0.050421
-0.14983,-0.015104,0.050489
0.0346,0.17667,0.047495
0.031244,0.17667,0.047495
-0.15126,0.016726,0.050453
-0.15299,0.019758,0.050401
-0.14492,-0.076156,0.050494
-0.14823,-0.076142,0.05048
-0.020768,0.1447,0.047495
-0.017412,0.1447,0.047495
-0.11976,0.031365,0.050495
0.066478,0.057519,0.047495
0.068155,0.060425,0.047495
0.069833,0.057519,0.047495
0.010194,-0.092087,0.048752
-0.031372,0.20722,0.047722
0.084933,-0.0035074,0.050495
-0.035868,0.066237,0.047495
-0.009023,-0.06744,0.050495
-0.0023167,0.19995,0.047489
-0.016018,-0.090339,0.050369
-0.14662,-0.026752,0.047481
-0.11975,-0.084909,0.047489
-0.097946,-0.058722,0.050495
0.044666,-0.0035074,0.050495
-0.066068,-0.03838,0.050495
-0.099624,0.031365,0.047495
-0.069423,-0.0093194,0.050495
-0.06439,-0.0064134,0.047495
0.0077549,0.083673,0.050495
0.0043993,0.083673,0.050495
-0.071101,0.18538,0.047495
-0.067746,0.18538,0.047495
0.07685,0.20723,0.047723
0.0497,0.080767,0.050495
0.036277,-0.035474,0.050495
0.037955,-0.03838,0.050495
-0.086228,-0.084913,0.047487
-0.059357,0.14761,0.047495
0.0094327,0.13889,0.050495
0.012788,0.13889,0.050495
0.016144,0.028459,0.050495
0.012788,0.028459,0.050495
0.014466,0.025553,0.050495
0.078222,0.13598,0.047495
-0.05962,0.20717,0.050152
-0.10466,0.11564,0.047495
-0.1013,0.11564,0.047495
0.021165,-0.084918,0.047488
0.01111,0.1941,0.050495
0.084935,0.20482,0.047591
-0.032626,0.20537,0.05036
-0.020768,0.034271,0.047495
-0.022445,0.031365,0.047495
0.029566,0.11564,0.047495
0.0027215,0.10983,0.050495
0.0043993,0.11273,0.050495
-0.13821,0.13308,0.050495
-0.14157,0.13308,0.050495
-0.13989,0.13017,0.050495
-0.11305,0.10111,0.047495
0.014466,0.10111,0.047495
-0.13654,0.10692,0.050495
0.091644,0.066237,0.050495
0.089967,0.063331,0.050495
-0.072779,0.13598,0.050495
0.078222,0.11855,0.047495
-0.076135,0.095297,0.050495
-0.12982,0.14761,0.047495
-0.12815,0.1447,0.047495
0.032922,0.16214,0.047495
0.0346,0.16504,0.047495
0.036277,0.16214,0.047495
-0.14824,0.069141,0.047506
-0.14492,0.069141,0.047492
-0.04929,0.10692,0.050495
0.048022,0.14761,0.050495
0.0010437,0.066237,0.047495
-0.12479,-0.029662,0.047495
-0.12647,-0.032568,0.047495
-0.12815,-0.029662,0.047495
-0.074457,0.13889,0.050495
-0.071101,0.13889,0.050495
-0.072779,0.14179,0.050495
0.011111,0.019741,0.047495
0.0060771,0.11564,0.050495
-0.14324,0.15923,0.047497
-0.03419,0.0052107,0.047495
-0.037545,0.0052107,0.047495
-0.14829,0.19704,0.050477
-0.14493,0.197,0.050493
-0.14659,0.19986,0.050478
-0.14658,0.17667,0.05049
0.021177,-0.050004,0.047495
0.054733,0.18248,0.050495
-0.13989,0.14179,0.050495
-0.13654,0.14179,0.050495
0.063122,0.16214,0.050495
0.066478,0.16214,0.050495
0.019512,-0.08773,0.047501
0.017874,-0.090338,0.0476
0.016191,-0.087608,0.047525
-0.020768,0.051707,0.050495
-0.017412,0.051707,0.050495
-0.10466,0.10983,0.047495
-0.10298,0.11273,0.047495
0.053055,-0.058722,0.047495
-0.067746,0.18538,0.050495
-0.054323,-0.058722,0.047495
0.012788,-0.05291,0.047495
0.0094327,-0.05291,0.047495
-0.086201,0.013929,0.047495
-0.089557,0.013929,0.047495
-0.11976,0.0081167,0.047495
0.027888,-0.015131,0.047495
-0.11835,-0.09224,0.047728
-0.12266,-0.092158,0.047687
-0.1199,-0.090034,0.047624
0.076544,-0.02385,0.047495
0.0799,-0.02385,0.047495
0.069833,0.074955,0.050495
0.066478,0.074955,0.050495
0.068155,0.072049,0.050495
-0.086201,-0.0093194,0.047495
-0.089557,-0.0093194,0.047495
0.061444,0.037177,0.047495
0.058089,0.037177,0.047495
-0.045934,0.042989,0.047495
0.022855,0.080767,0.047495
0.019499,0.080767,0.047495
-0.030834,0.12145,0.050495
-0.10969,-0.079063,0.050495
-0.1538,-0.030266,0.050235
-0.0036159,0.20725,0.047729
-0.067745,0.19701,0.047495
-0.066057,0.19987,0.047503
-0.064389,0.197,0.047495
-0.14982,0.054566,0.050486
-0.091235,0.051707,0.050495
-0.1315,0.063331,0.050495
-0.13486,0.063331,0.050495
-0.00063409,0.11564,0.047495
0.074867,0.019741,0.047495
-0.045934,0.066237,0.050495
-0.061035,0.034271,0.050495
-0.076135,0.066237,0.050495
0.038418,0.207,0.048818
0.034348,0.20709,0.048752
0.036642,0.20722,0.050086
-0.010701,0.12726,0.047495
-0.12144,0.051707,0.050495
0.071511,0.060425,0.047495
0.037955,0.17667,0.047495
-0.14822,0.016819,0.050486
0.0027215,0.074955,0.047495
0.0010437,0.072049,0.047495
-0.00063409,0.074955,0.047495
-0.01909,0.14179,0.047495
-0.015734,0.14179,0.047495
-0.050968,-0.02385,0.050495
-0.11808,-0.018037,0.047495
-0.11976,-0.020944,0.047495
-0.12144,-0.018037,0.047495
-0.012379,-0.061628,0.050495
-0.0090829,-0.090337,0.05036
0.088289,-0.0035074,0.050495
-0.13821,-0.029662,0.047495
-0.13989,-0.032568,0.047495
-0.14157,-0.029661,0.047495
-0.12311,-0.084819,0.047503
-0.12479,-0.081963,0.047495
-0.087879,0.051707,0.047495
-0.071101,-0.035474,0.050495
-0.069423,-0.03838,0.050495
0.083255,-0.035474,0.050495
0.086611,-0.035474,0.050495
0.0094327,-0.058722,0.050495
-0.022445,-0.050004,0.047495
0.0346,-0.03838,0.050495
-0.074457,-0.058722,0.047495
-0.076135,-0.061628,0.047495
0.0027215,0.12145,0.050495
0.011111,0.083673,0.050495
-0.069423,0.18248,0.047495
-0.066068,0.18248,0.047495
0.036277,-0.012225,0.050495
-0.078651,-0.092174,0.047685
-0.01909,0.019741,0.050495
0.048022,0.083673,0.050495
-0.1315,0.1912,0.047495
-0.04929,0.025553,0.050495
0.053055,0.063331,0.050495
0.011111,0.025553,0.050495
0.032922,-0.058722,0.047495
0.031244,-0.061628,0.047495
0.011111,0.13598,0.050495
-0.00063409,0.057519,0.050495
0.0027215,0.057519,0.050495
0.0010437,0.060425,0.050495
0.089967,0.17376,0.050495
0.014466,0.1941,0.050495
-0.067746,0.10983,0.047495
-0.071101,0.10983,0.047495
-0.14325,0.13017,0.050495
0.088063,0.20537,0.047594
-0.047612,0.011023,0.047495
-0.15172,0.13902,0.047625
-0.14827,0.13888,0.047488
0.011111,0.10111,0.047495
0.0094327,0.10402,0.047495
0.068135,0.19986,0.05048
-0.067746,0.13308,0.050495
-0.069423,0.13598,0.050495
-0.11063,0.20722,0.050086
-0.10681,0.20725,0.050079
-0.07949,0.10111,0.050495
-0.15001,0.060415,0.047442
-0.15284,0.06089,0.047624
-0.057679,0.15051,0.050495
-0.061035,0.15051,0.050495
-0.056001,0.10692,0.050495
-0.097946,0.17376,0.047495
-0.12982,-0.032568,0.047495
-0.061035,0.016835,0.047495
-0.06439,0.016835,0.047495
-0.14324,0.19995,0.050505
0.014466,0.019741,0.047495
0.046344,0.18538,0.050495
0.0497,0.18538,0.050495
0.048022,0.18829,0.050495
-0.035868,0.0081167,0.047495
-0.097946,0.12726,0.050495
-0.1013,0.12726,0.050495
0.039633,0.10983,0.050495
0.036277,0.10983,0.050495
-0.00063409,0.034271,0.047495
-0.15003,0.17662,0.050508
-0.14325,0.14179,0.050495
0.0648,0.15923,0.050495
0.051377,0.060425,0.050495
0.01783,-0.08483,0.047505
-0.01909,0.048801,0.050495
-0.015734,0.048801,0.050495
0.0648,0.072049,0.050495
0.0027215,0.016835,0.050495
0.069833,0.051707,0.050495
0.066478,0.051707,0.050495
0.068155,0.048801,0.050495
-0.091235,-0.047098,0.047495
-0.087879,-0.047098,0.047495
-0.032512,0.14761,0.050495
-0.087854,-0.087734,0.047502
-0.09116,-0.087612,0.047525
-0.11808,0.080767,0.047495
-0.11472,0.080767,0.047495
-0.082846,0.013929,0.047495
-0.027479,-0.0064134,0.047495
-0.030834,-0.0064134,0.047495
0.088289,-0.073252,0.047495
0.089967,-0.070346,0.047495
0.091644,-0.073252,0.047495
-0.1269,-0.092189,0.047716
-0.1308,-0.092215,0.047722
0.078222,-0.026756,0.047495
-0.12479,-0.012225,0.047495
-0.12815,-0.012225,0.047495
-0.082846,-0.0093194,0.047495
0.069833,0.040083,0.050495
-0.040901,0.086579,0.047495
-0.044257,0.086579,0.047495
0.0648,0.037177,0.047495
0.021177,0.083673,0.047495
0.017822,0.083673,0.047495
0.083255,0.069143,0.047495
0.0799,0.069143,0.047495
-0.15437,-0.048016,0.05052
0.088289,-0.061628,0.050495
-0.062722,0.19995,0.047489
-0.00063409,0.15051,0.047495
0.0010437,0.15342,0.047495
0.0027215,0.15051,0.047495
-0.15157,-0.02961,0.050391
-0.09459,-0.035474,0.050495
0.00068407,0.20717,0.047687
-0.14661,0.054618,0.050503
-0.072779,0.077861,0.050495
-0.089557,0.054613,0.050495
-0.12815,-0.035474,0.050495
-0.091235,0.074955,0.050495
0.040458,0.20724,0.050079
-0.15261,-0.014989,0.050339
-0.12144,-0.058722,0.050495
-0.11808,-0.058722,0.050495
-0.11976,-0.055816,0.050495
0.0346,0.066237,0.047495
-0.072779,0.066237,0.050495
0.0648,0.060425,0.047495
-0.009023,0.12436,0.047495
-0.0023119,0.072049,0.047495
-0.12311,0.054613,0.050495
-0.024123,0.17376,0.047495
-0.12311,-0.020944,0.047495
-0.10801,0.0052107,0.050495
0.022855,0.040083,0.047495
0.021177,0.037177,0.047495
0.019499,0.040083,0.047495
-0.14993,0.019708,0.050486
-0.0073452,-0.064534,0.050495
-0.009023,-0.061628,0.050495
-0.10466,-0.018037,0.047495
-0.10633,-0.020944,0.047495
-0.10801,-0.018037,0.047495
-0.022445,0.14179,0.047495
-0.12479,0.034271,0.050495
-0.12144,0.034271,0.050495
0.041323,0.19987,0.047503
-0.072779,-0.073252,0.050495
-0.039136,0.20721,0.047716
-0.14826,-0.058723,0.047484
-0.14659,-0.055808,0.047505
-0.14492,-0.058723,0.047492
-0.072779,-0.03838,0.050495
-0.014056,-0.02385,0.047495
-0.010701,-0.02385,0.047495
-0.10466,0.040083,0.047495
-0.10801,0.040083,0.047495
-0.0073353,0.20277,0.047502
-0.010742,0.20277,0.047501
-0.071101,-0.012225,0.050495
-0.15261,0.002146,0.047848
-0.15174,-0.00051156,0.047659
0.0346,-0.073252,0.050495
-0.1013,-0.00060136,0.047495
-0.099624,0.0023046,0.047495
-0.097946,-0.00060136,0.047495
-0.13318,0.042989,0.047495
0.084933,-0.03838,0.050495
0.088289,-0.03838,0.050495
0.086996,0.20695,0.048821
0.084907,0.20718,0.050152
0.089201,0.2072,0.050096
0.029566,0.034271,0.050495
-0.015734,0.019741,0.050495
-0.012623,-0.090109,0.047632
-0.045934,0.019741,0.050495
0.0043993,0.12436,0.050495
-0.072779,0.18248,0.047495
0.017822,0.025553,0.050495
-0.054323,0.17376,0.050495
0.051377,0.083673,0.050495
0.0043993,0.060425,0.050495
0.032734,-0.092216,0.047724
0.028916,-0.09224,0.047728
0.054733,0.060425,0.050495
-0.1013,0.13889,0.050495
-0.097946,0.13889,0.050495
-0.099624,0.14179,0.050495
0.08997,-0.087772,0.047496
0.073189,0.17376,0.047495
0.0077549,0.13598,0.050495
-0.15303,0.17091,0.050366
-0.15381,0.17316,0.050275
-0.15486,0.17159,0.050383
-0.01909,0.031365,0.047495
0.0077549,0.10111,0.047495
-0.13821,0.10402,0.050495
-0.027471,0.20267,0.050456
-0.030901,0.20264,0.050444
0.046344,0.15051,0.050495
0.044666,0.14761,0.050495
0.074867,0.11273,0.047495
-0.074457,0.098203,0.050495
-0.076135,0.10111,0.050495
-0.15473,0.059814,0.048113
-0.15363,0.062473,0.047855
-0.15003,0.19991,0.050521
-0.059357,0.15342,0.050495
-0.062712,0.15342,0.050495
-0.1013,0.12726,0.047495
-0.10298,0.12436,0.047495
-0.10969,0.18248,0.050495
-0.062712,0.019741,0.047495
-0.044257,0.10402,0.050495
-0.047612,0.10402,0.050495
0.054733,0.14179,0.047495
0.059768,0.19701,0.047496
0.073189,0.098203,0.047495
0.076544,0.098203,0.047495
0.0026464,0.20266,0.050474
-0.00067515,0.20272,0.050489
-0.032512,0.0081167,0.047495
-0.099624,0.13017,0.050495
-0.10298,0.13017,0.050495
-0.061035,0.15051,0.047495
-0.062712,0.14761,0.047495
0.016144,-0.047098,0.047495
0.019499,-0.047098,0.047495
-0.077813,0.17376,0.050495
0.071511,0.072049,0.050495
0.022855,0.15051,0.050495
-0.13459,0.20722,0.047722
0.056448,-0.087596,0.047523
0.061444,0.15923,0.050495
0.0648,0.048801,0.050495
0.0094327,0.063331,0.050495
0.0060771,0.063331,0.050495
0.0077549,0.060425,0.050495
-0.022445,0.048801,0.050495
0.041311,0.019741,0.050495
0.0010437,0.013929,0.050495
0.0043993,0.013929,0.050495
-0.089557,-0.050004,0.047495
-0.089538,-0.084832,0.047505
-0.1164,0.077861,0.047495
-0.11808,0.057519,0.047495
-0.029157,-0.0035074,0.047495
0.036277,-0.058722,0.050495
0.032922,-0.058722,0.050495
-0.11808,0.0052107,0.047495
0.032922,-0.018037,0.047495
0.029566,-0.018037,0.047495
0.063122,-0.012225,0.050495
0.074867,-0.026756,0.047495
-0.071101,-0.058722,0.050495
-0.074457,-0.058722,0.050495
0.0027213,0.19119,0.047495
0.0010437,0.18829,0.047495
-0.00063421,0.19119,0.047495
-0.12647,-0.0093194,0.047495
-0.12982,-0.0093194,0.047495
-0.030834,-0.058722,0.050495
0.0799,-0.041286,0.047495
-0.042579,0.089485,0.047495
-0.069432,0.19995,0.047489
-0.050968,0.045895,0.047495
-0.047612,0.045895,0.047495
0.024533,0.083673,0.047495
0.0043993,0.15342,0.047495
0.081578,0.072049,0.047495
0.078222,0.072049,0.047495
-0.0039897,0.17957,0.047495
-0.0056675,0.17667,0.047495
-0.0073452,0.17957,0.047495
-0.07949,-0.0035074,0.050495
-0.052646,0.18248,0.047495
-0.11472,-0.076158,0.050495
-0.11808,-0.076158,0.050495
-0.017412,0.080767,0.050495
-0.1483,-0.029643,0.050483
0.046344,0.0052107,0.047495
0.089967,0.051707,0.047495
-0.1315,-0.02385,0.050495
-0.12815,-0.02385,0.050495
-0.1013,-0.018037,0.050495
0.030544,0.207,0.048818
0.032786,0.20722,0.050088
-0.1164,-0.055816,0.050495
-0.14661,-0.073263,0.050499
0.031244,0.066237,0.047495
-0.017412,-0.041286,0.050495
0.068155,0.054613,0.047495
0.0043993,0.072049,0.047495
0.0799,0.016835,0.047495
0.076544,0.016835,0.047495
-0.050968,0.069143,0.050495
-0.047612,0.069143,0.050495
-0.1164,-0.020944,0.047495
0.017822,0.037177,0.047495
-0.0056675,-0.061628,0.050495
-0.012379,0.12436,0.047495
-0.10969,-0.020944,0.047495
-0.11976,0.054613,0.050495
-0.0073587,-0.087735,0.050483
-0.13654,-0.032568,0.047495
-0.069423,-0.073252,0.050495
0.032922,0.17957,0.047495
0.029566,0.17957,0.047495
-0.14661,0.019741,0.050499
-0.12311,0.031365,0.050495
0.01809,-0.092082,0.048753
0.020382,-0.092189,0.047716
-0.00063409,-0.02385,0.047495
0.0027215,-0.02385,0.047495
-0.035242,0.20722,0.047722
-0.15371,-0.0016679,0.047929
0.037955,-0.073252,0.050495
-0.0091443,0.20509,0.047648
-0.14157,0.045895,0.047495
-0.13989,0.048801,0.047495
-0.13821,0.045895,0.047495
0.091041,0.20709,0.048753
-0.072779,-0.061628,0.047495
-0.017463,-0.087794,0.047495
-0.050968,0.022647,0.050495
-0.04929,0.019741,0.050495
0.081578,-0.03838,0.050495
0.014466,0.031365,0.050495
0.0346,-0.061628,0.047495
-0.0023119,0.060425,0.050495
-0.096268,0.14179,0.050495
0.0060771,0.086579,0.050495
0.0027215,0.086579,0.050495
-0.097946,0.17957,0.050495
-0.1013,0.17957,0.050495
-0.099624,0.17667,0.050495
0.046344,-0.041286,0.047495
0.042989,0.13308,0.050495
0.039633,0.13308,0.050495
-0.15465,0.17542,0.050382
0.012788,0.17957,0.050495
0.0094327,0.17957,0.050495
-0.13989,0.13598,0.050495
-0.063813,0.20723,0.050097
-0.029157,0.042989,0.047495
0.071511,0.11273,0.047495
0.046344,0.17376,0.050495
0.019499,0.1912,0.050495
0.016144,0.1912,0.050495
-0.072779,0.10111,0.050495
0.0346,0.15923,0.047495
-0.14661,0.066238,0.047478
-0.057679,0.10402,0.050495
-0.029261,0.20515,0.050301
-0.12647,-0.026756,0.047495
-0.1466,0.1941,0.050502
0.044666,0.18829,0.050495
-0.06439,0.13308,0.047495
-0.067746,0.13308,0.047495
-0.084524,0.15051,0.047495
-0.087879,0.15051,0.047495
-0.056001,0.15342,0.050495
-0.059357,0.019741,0.047495
-0.045934,0.10692,0.050495
-0.061035,0.17376,0.047495
-0.091235,0.092391,0.050495
0.074867,0.095297,0.047495
0.078222,0.095297,0.047495
0.068155,0.077861,0.050495
0.032922,0.098203,0.047495
-0.096268,0.13017,0.050495
-0.037545,0.15632,0.050495
-0.040901,0.15632,0.050495
-0.14492,0.17376,0.050495
0.017822,-0.050004,0.047495
0.0497,0.016835,0.050495
0.046344,0.016835,0.050495
0.048022,0.013929,0.050495
-0.13821,0.13889,0.050495
-0.13486,0.13889,0.050495
-0.044262,0.20261,0.047516
-0.045934,0.19993,0.047491
-0.04761,0.20267,0.047518
-0.0023118,0.18829,0.047495
0.083255,-0.05291,0.050495
0.0799,-0.05291,0.050495
-0.066068,0.1941,0.047495
0.091644,0.14761,0.050495
-0.10801,0.022647,0.050495
-0.10466,0.022647,0.050495
-0.092913,-0.050004,0.047495
-0.025801,0.0023046,0.050495
-0.0023119,0.15342,0.047495
-0.051027,-0.087606,0.047525
-0.017412,0.034271,0.050495
-0.020768,0.034271,0.050495
-0.11976,0.077861,0.047495
-0.087879,0.016835,0.047495
-0.091235,0.016835,0.047495
-0.025801,-0.0035074,0.047495
0.0346,-0.055816,0.050495
0.031244,-0.055816,0.050495
-0.1164,0.0081167,0.047495
0.031244,-0.015131,0.047495
-0.047612,-0.041286,0.050495
-0.11808,0.028459,0.047495
0.0027215,-0.041286,0.047495
0.083255,-0.070346,0.047495
0.086611,-0.070346,0.047495
-0.14161,-0.087731,0.047501
-0.1382,-0.087765,0.047495
-0.072779,-0.055816,0.050495
-0.076135,-0.055816,0.050495
-0.12311,-0.0093194,0.047495
-0.032512,-0.055816,0.050495
-0.009023,0.17667,0.047495
-0.087879,-0.0064134,0.047495
-0.091235,-0.0064134,0.047495
-0.087879,-0.00060136,0.050495
-0.084524,-0.00060136,0.050495
-0.086201,0.0023046,0.050495
-0.039223,0.089485,0.047495
0.059766,0.040083,0.047495
0.056411,0.040083,0.047495
-0.044257,0.17957,0.047495
-0.045934,0.17667,0.047495
-0.047612,0.17957,0.047495
-0.13318,0.066237,0.050495
-0.04929,0.042989,0.047495
0.084933,0.072049,0.047495
-0.077813,0.086579,0.050495
-0.081168,0.086579,0.050495
0.054733,0.048801,0.047495
-0.1499,-0.026709,0.050476
-0.1526,-0.026594,0.050324
-0.14826,-0.023841,0.050487
-0.14493,-0.023849,0.050496
-0.12311,-0.055816,0.050495
-0.13821,-0.076158,0.050495
-0.14157,-0.076158,0.050495
-0.13989,-0.079064,0.050495
-0.14492,0.051703,0.050493
0.0648,0.054613,0.047495
0.063122,0.057519,0.047495
0.026211,-0.02385,0.050495
-0.11976,-0.015131,0.047495
-0.030834,0.057519,0.047495
-0.10298,-0.020944,0.047495
0.078222,0.019741,0.047495
-0.04929,0.066237,0.050495
-0.13989,-0.026756,0.047495
-0.067746,0.063331,0.050495
-0.071101,0.063331,0.050495
-0.15001,-0.05584,0.047438
0.031244,0.18248,0.047495
-0.017412,0.13889,0.047495
-0.014056,0.13889,0.047495
-0.12647,0.031365,0.050495
-0.061035,-0.012225,0.047495
0.026324,-0.092021,0.048756
0.022313,-0.091933,0.048821
0.024687,-0.092158,0.047687
0.091644,-0.0035074,0.050495
0.089967,-0.0064134,0.050495
0.046344,-0.035474,0.050495
0.044666,-0.03838,0.050495
-0.082833,-0.092195,0.047716
-0.0056673,0.20537,0.0476
-0.061035,-0.041286,0.047495
0.019499,0.028459,0.050495
0.017822,0.031365,0.050495
-0.15259,0.17693,0.050322
-0.15126,0.17962,0.050413
-0.15448,0.17978,0.050367
-0.024123,0.040083,0.047495
-0.027479,0.040083,0.047495
0.0043993,0.089485,0.050495
-0.077813,0.18538,0.047495
-0.074457,0.18538,0.047495
0.0060771,0.10402,0.050495
-0.13654,0.13598,0.050495
0.046344,0.086579,0.050495
0.0027215,0.13889,0.050495
0.0060771,0.13889,0.050495
-0.13821,0.1447,0.047495
-0.13654,0.14761,0.047495
0.031244,0.15923,0.047495
-0.15254,0.072233,0.047721
-0.15478,0.071825,0.048266
-0.15389,0.074133,0.047822
0.017822,0.1941,0.050495
-0.12311,-0.026756,0.047495
-0.076135,0.13598,0.050495
-0.13486,0.16214,0.047495
-0.13654,0.15923,0.047495
-0.1517,0.19711,0.050362
-0.14988,0.19405,0.050485
0.091491,0.20509,0.047647
0.089928,0.20276,0.0475
-0.025804,0.20537,0.05036
0.069828,0.197,0.050493
0.048022,0.18248,0.050495
-0.1013,0.10402,0.047495
-0.11449,0.20722,0.050089
-0.014056,0.15051,0.050495
-0.010701,0.15051,0.050495
-0.012379,0.15342,0.050495
-0.086201,0.15342,0.047495
-0.089557,0.15342,0.047495
0.073189,0.074955,0.050495
0.071511,0.077861,0.050495
-0.11472,0.16795,0.047495
-0.11137,0.16795,0.047495
-0.09459,0.197,0.047497
-0.092902,0.19986,0.047506
-0.091231,0.197,0.047497
-0.042579,0.10692,0.050495
-0.092913,0.095297,0.050495
0.071511,0.095297,0.047495
-0.027479,0.11564,0.050495
-0.024123,0.11564,0.050495
0.0346,0.095297,0.047495
-0.049286,0.19995,0.047488
-0.14325,0.17086,0.050494
0.0043993,0.18829,0.047495
-0.069423,0.1941,0.047495
-0.071101,0.19701,0.047495
0.056411,0.16214,0.050495
0.059766,0.16214,0.050495
-0.12815,-0.00060136,0.050495
-0.12479,-0.00060136,0.050495
-0.12647,0.0023046,0.050495
-0.017412,0.045895,0.050495
-0.014056,0.045895,0.050495
-0.10466,0.051707,0.050495
-0.10801,0.051707,0.050495
-0.10633,0.048801,0.050495
-0.027479,0.12726,0.047495
-0.025801,0.13017,0.047495
-0.024123,0.12726,0.047495
-0.01909,0.037177,0.050495
-0.022445,0.037177,0.050495
0.059766,-0.041286,0.050495
0.063122,-0.041286,0.050495
0.032904,-0.087729,0.050481
0.036305,-0.08777,0.050494
-0.089557,0.019741,0.047495
0.037955,-0.055816,0.050495
0.0346,-0.015131,0.047495
-0.045934,-0.044192,0.050495
-0.027479,-0.076158,0.050495
-0.11137,0.080767,0.047495
0.084933,-0.073252,0.047495
0.069833,-0.02385,0.047495
0.073189,-0.02385,0.047495
-0.10466,-0.070346,0.047495
-0.10801,-0.070346,0.047495
-0.069423,-0.055816,0.050495
-0.029157,-0.055816,0.050495
-0.089557,-0.0035074,0.047495
